id,MLM,HLM,AlogP,Molecular_Weight,Num_H_Acceptors,Num_H_Donors,Num_RotatableBonds,LogD,Molecular_PolarSurfaceArea,FPs
TRAIN_2719,0.581,72.046,2.642,338.46,2,0,4,2.642,40.62,[0 0 1 ... 0 0 0]
TRAIN_2720,97.941,95.964,2.138,259.347,2,1,3,2.132,39.07,[0 0 0 ... 0 0 0]
TRAIN_2721,91.67,79.975,7.365,522.588,5,0,9,7.365,59.29,[0 0 0 ... 0 1 0]
TRAIN_2722,4.83,99.99,4.144,351.404,3,0,2,4.062,57.74,[0 0 0 ... 0 0 0]
TRAIN_2723,23.306,78.585,2.091,305.334,4,3,4,2.088,86.72,[0 0 0 ... 0 0 0]
TRAIN_2724,1.57,99.99,3.79,391.251,3,2,4,3.79,76.02,[0 0 0 ... 0 0 0]
TRAIN_2725,45.409,37.626,3.474,432.26,5,2,5,3.365,98.13,[0 0 0 ... 0 0 0]
TRAIN_2726,33.545,7.766,4.434,310.413,2,0,1,4.434,62.61,[0 0 0 ... 0 1 0]
TRAIN_2727,41.167,73.423,0.615,291.309,6,1,2,0.615,92.29,[0 0 0 ... 0 0 0]
TRAIN_2728,0.09,0.23,4.175,297.299,2,0,4,4.177,22.12,[0 0 0 ... 0 0 0]
TRAIN_2729,3.108,67.777,3.383,326.416,3,0,4,3.383,79.26,[0 0 0 ... 0 0 0]
TRAIN_2730,0.21,0.77,3.91,512.985,6,2,10,3.91,117.7,[0 0 0 ... 0 0 0]
TRAIN_2731,22.1,16.15,2.706,295.376,2,0,4,2.706,29.54,[0 0 0 ... 0 0 0]
TRAIN_2732,2.4,80.04,3.047,342.619,2,2,5,3.047,57.78,[0 1 0 ... 0 0 0]
TRAIN_2733,21.042,63.677,2.249,321.395,5,0,4,2.249,90.3,[0 0 0 ... 0 0 0]
TRAIN_2734,50.89,99.0,0.965,379.27,4,2,8,0.965,92.88,[0 0 0 ... 0 0 0]
TRAIN_2735,97.98,93.83,3.125,299.326,3,0,2,3.652,45.56,[0 0 0 ... 0 0 0]
TRAIN_2736,0.01,2.6,4.663,264.365,1,0,3,4.663,17.82,[0 0 0 ... 0 1 0]
TRAIN_2737,5.049,4.538,3.831,412.484,4,2,4,3.402,68.17,[0 0 0 ... 0 0 0]
TRAIN_2738,0.0,0.0,3.682,347.594,3,0,2,3.686,42.85,[0 0 0 ... 0 0 0]
TRAIN_2739,0.05,0.06,4.812,358.794,2,2,3,4.812,58.2,[0 0 0 ... 0 0 0]
TRAIN_2740,60.38,93.31,3.744,357.716,2,0,2,2.183,6.48,[0 0 0 ... 0 0 0]
TRAIN_2741,0.96,9.758,5.325,469.555,4,0,7,5.325,92.66,[0 0 0 ... 0 0 0]
TRAIN_2742,99.9,99.9,2.869,450.51,4,1,2,2.869,92.26,[0 0 0 ... 0 0 0]
TRAIN_2743,99.99,18.82,3.172,420.852,4,1,3,3.172,90.25,[0 0 0 ... 0 0 0]
TRAIN_2744,0.622,17.364,2.456,373.511,4,1,7,2.456,125.3,[0 0 0 ... 0 0 0]
TRAIN_2745,65.28,87.02,1.275,296.405,3,1,1,1.275,50.8,[0 0 2 ... 0 0 0]
TRAIN_2746,75.49,99.0,0.706,328.362,4,1,2,0.718,67.87,[0 0 0 ... 0 0 0]
TRAIN_2747,93.25,53.82,4.119,311.757,1,0,3,4.119,21.06,[0 0 0 ... 0 0 0]
TRAIN_2748,77.32,74.74,3.135,430.544,4,1,4,3.175,118.69,[0 0 0 ... 0 0 0]
TRAIN_2749,8.352,64.218,2.661,268.31,2,0,2,2.661,32.78,[0 0 0 ... 0 0 0]
TRAIN_2750,0.74,3.06,3.809,431.484,5,0,6,3.858,71.97,[0 0 0 ... 0 0 0]
TRAIN_2751,83.95,15.4,7.241,527.677,3,1,5,7.241,83.97,[0 0 0 ... 0 0 0]
TRAIN_2752,62.032,42.198,6.612,719.641,7,0,11,6.612,118.66,[0 0 0 ... 0 0 0]
TRAIN_2753,96.2,44.65,2.505,385.259,5,1,3,2.597,121.46,[0 0 0 ... 0 0 0]
TRAIN_2754,0.076,35.443,3.688,460.95,6,0,8,3.688,77.96,[0 0 0 ... 0 0 0]
TRAIN_2755,3.805,2.674,4.65,615.14,6,2,12,4.651,125.66,[0 0 0 ... 0 0 0]
TRAIN_2756,99.0,91.35,-0.811,336.383,5,0,5,-0.811,68.31,[0 0 0 ... 0 0 0]
TRAIN_2757,18.87,65.51,2.523,368.388,4,1,1,2.54,66.81,[0 0 0 ... 0 0 0]
TRAIN_2758,29.96,16.873,4.754,372.435,2,1,1,4.754,41.99,[0 0 0 ... 0 0 0]
TRAIN_2759,6.44,3.43,3.397,421.454,5,1,3,3.397,88.31,[0 0 0 ... 0 1 0]
TRAIN_2760,0.677,7.578,2.857,321.396,3,0,3,2.857,77.39,[0 0 0 ... 0 0 0]
TRAIN_2761,5.345,18.397,2.768,272.346,3,2,5,2.758,87.05,[0 0 0 ... 0 0 0]
TRAIN_2762,0.0,0.0,3.821,438.513,5,1,10,3.821,104.92,[0 0 0 ... 0 0 0]
TRAIN_2763,91.464,82.462,0.498,422.474,8,3,9,-2.4,174.9,[0 0 0 ... 0 0 0]
TRAIN_2764,3.184,53.838,1.016,364.459,5,0,3,0.916,84.42,[0 0 0 ... 0 0 0]
TRAIN_2765,2.442,3.965,4.53,340.418,3,1,2,4.431,56.38,[0 0 0 ... 0 0 0]
TRAIN_2766,0.84,0.54,1.807,410.528,5,1,9,1.807,113.18,[0 0 0 ... 0 0 0]
TRAIN_2767,68.408,64.632,2.378,348.35,7,0,7,2.378,86.66,[0 0 0 ... 0 0 0]
TRAIN_2768,99.636,90.798,0.013,270.311,5,3,5,0.169,154.22,[0 0 0 ... 0 0 0]
TRAIN_2769,1.0,73.76,4.59,425.271,5,0,4,4.601,70.13,[0 0 0 ... 0 0 0]
TRAIN_2770,1.0,1.0,3.084,400.491,5,0,7,3.084,84.42,[0 0 0 ... 0 0 0]
TRAIN_2771,2.21,99.24,2.15,269.302,3,1,4,2.15,68.77,[0 0 0 ... 0 0 0]
TRAIN_2772,0.05,7.4,2.388,311.338,5,1,5,2.387,99.95,[0 0 0 ... 0 0 0]
TRAIN_2773,4.278,4.829,4.418,416.512,2,1,8,4.418,62.55,[0 0 0 ... 0 0 0]
TRAIN_2774,43.3,98.64,1.001,303.356,4,0,4,-0.559,53.09,[0 0 0 ... 0 0 0]
TRAIN_2775,92.239,91.79,2.22,260.332,3,1,4,2.116,53.39,[0 0 0 ... 0 0 0]
TRAIN_2776,4.74,7.15,2.554,383.351,7,0,3,2.554,83.53,[0 0 0 ... 0 0 0]
TRAIN_2777,66.72,60.28,4.913,350.343,2,1,3,4.913,68.27,[0 0 0 ... 0 0 0]
TRAIN_2778,67.78,67.5,2.688,361.522,3,1,6,1.132,52.65,[0 0 1 ... 0 0 0]
TRAIN_2779,70.515,54.778,0.86,307.348,4,2,2,0.826,138.24,[0 0 0 ... 0 0 0]
TRAIN_2780,8.389,4.134,3.322,342.455,4,1,4,3.322,95.26,[0 0 0 ... 0 0 0]
TRAIN_2781,30.772,21.479,2.808,371.429,3,2,3,3.024,97.46,[0 0 0 ... 0 0 0]
TRAIN_2782,46.53,99.99,3.705,337.806,3,0,3,3.764,48.01,[0 0 0 ... 0 0 0]
TRAIN_2783,18.238,57.841,1.468,385.545,4,0,4,-0.022,97.55,[0 0 0 ... 0 0 0]
TRAIN_2784,35.673,62.817,3.486,397.83,3,0,3,3.485,52.98,[0 0 0 ... 0 0 0]
TRAIN_2785,5.13,91.35,2.951,303.403,3,1,5,2.951,68.77,[0 0 1 ... 0 0 0]
TRAIN_2786,60.745,91.63,2.036,257.288,3,2,3,2.036,77.24,[0 0 0 ... 0 0 0]
TRAIN_2787,7.074,52.738,4.798,342.404,3,0,3,4.798,27.69,[0 0 0 ... 0 0 0]
TRAIN_2788,87.43,73.59,2.377,406.86,5,1,6,2.377,77.1,[0 0 0 ... 0 0 0]
TRAIN_2789,5.818,0.803,3.229,298.383,3,1,3,3.229,64.27,[0 0 0 ... 0 0 0]
TRAIN_2790,63.89,80.48,2.545,302.325,4,2,5,1.352,80.56,[0 0 0 ... 0 0 0]
TRAIN_2791,86.473,99.9,3.148,327.374,5,2,2,3.141,62.16,[0 0 0 ... 0 0 0]
TRAIN_2792,99.9,99.9,4.967,458.294,4,1,8,4.967,90.39,[0 0 0 ... 0 0 0]
TRAIN_2793,1.0,1.0,3.958,382.493,4,2,4,2.565,74.6,[0 0 0 ... 0 0 0]
TRAIN_2794,80.858,89.922,2.31,302.148,4,1,2,2.31,84.09,[0 0 0 ... 0 0 0]
TRAIN_2795,43.64,18.07,4.867,371.412,3,0,4,4.867,93.19,[0 0 0 ... 0 0 0]
TRAIN_2796,0.549,0.2,,418.566,5,1,7,4.634,72.83,[0 0 0 ... 0 0 0]
TRAIN_2797,8.35,69.75,4.934,553.444,5,1,7,4.934,73.17,[0 0 0 ... 0 0 0]
TRAIN_2798,18.39,21.53,2.43,309.708,6,3,5,2.43,101.42,[0 0 0 ... 0 0 0]
TRAIN_2799,76.715,63.957,1.726,270.166,2,2,2,0.619,32.26,[0 0 0 ... 0 0 0]
TRAIN_2800,1.25,0.84,5.343,556.584,7,1,11,5.343,121.62,[0 0 0 ... 0 0 0]
TRAIN_2801,9.652,90.151,0.519,261.323,3,0,5,0.519,53.73,[0 0 0 ... 0 0 0]
TRAIN_2802,15.38,41.4,1.745,278.312,4,0,1,2.179,60.9,[0 0 0 ... 0 0 0]
TRAIN_2803,11.442,44.368,1.828,338.399,5,2,10,1.828,99.88,[0 0 0 ... 0 0 0]
TRAIN_2804,37.859,88.689,1.108,258.357,3,2,8,1.108,67.43,[0 0 0 ... 0 0 0]
TRAIN_2805,8.144,11.348,2.868,259.324,3,0,3,2.868,59.06,[0 0 0 ... 0 0 0]
TRAIN_2806,12.94,9.6,3.32,419.304,4,2,4,3.472,74.27,[0 0 0 ... 0 0 0]
TRAIN_2807,8.26,99.99,0.04,335.425,4,1,4,0.041,87.97,[0 0 0 ... 0 0 0]
TRAIN_2808,91.45,99.99,1.808,333.4,3,1,3,1.675,44.81,[0 0 0 ... 0 0 0]
TRAIN_2809,4.42,32.97,4.741,527.682,5,2,5,4.741,112.69,[0 0 0 ... 0 0 0]
TRAIN_2810,0.02,0.88,3.804,340.443,3,0,4,3.795,69.73,[0 0 0 ... 0 0 1]
TRAIN_2811,25.55,49.388,2.684,351.187,3,1,3,2.684,67.23,[0 0 0 ... 0 0 0]
TRAIN_2812,94.09,89.2,2.491,483.376,5,1,6,2.491,93.32,[0 0 0 ... 0 0 0]
TRAIN_2813,16.69,8.43,6.497,477.617,1,1,3,6.497,93.75,[0 0 0 ... 0 0 0]
TRAIN_2814,2.754,16.422,2.161,443.539,5,1,6,2.162,125.21,[0 0 0 ... 0 0 0]
TRAIN_2815,31.86,13.45,0.637,273.306,5,0,6,0.637,81.29,[0 0 0 ... 0 0 0]
TRAIN_2816,0.369,2.031,3.637,275.348,2,1,5,3.637,37.81,[0 0 0 ... 0 0 0]
TRAIN_2817,99.99,99.99,0.888,370.378,4,3,4,0.888,96.25,[0 0 0 ... 0 0 0]
TRAIN_2818,0.73,0.881,4.276,327.417,3,1,6,4.276,47.56,[0 0 0 ... 0 0 0]
TRAIN_2819,45.0,62.35,2.072,273.266,3,2,2,2.072,69.09,[0 0 0 ... 0 0 0]
TRAIN_2820,2.79,19.71,1.731,496.509,8,1,4,1.707,114.84,[0 0 0 ... 0 0 0]
TRAIN_2821,0.897,1.593,3.129,459.293,4,1,5,3.129,89.07,[0 0 0 ... 0 0 0]
TRAIN_2822,10.252,67.47,1.241,329.377,4,1,5,1.24,107.82,[0 0 0 ... 0 0 1]
TRAIN_2823,0.019,22.042,2.831,274.358,3,1,6,3.104,47.28,[0 0 0 ... 0 0 0]
TRAIN_2824,52.18,90.42,3.5,257.331,2,1,3,3.5,46.92,[0 0 0 ... 0 0 0]
TRAIN_2825,52.34,91.53,1.251,338.364,4,2,2,1.251,99.94,[0 0 0 ... 0 0 1]
TRAIN_2826,0.034,47.743,5.696,445.311,3,0,5,5.696,44.35,[0 0 0 ... 0 0 0]
TRAIN_2827,39.247,39.885,2.825,291.369,4,1,4,1.352,94.56,[0 0 0 ... 0 0 0]
TRAIN_2828,67.82,52.74,4.8,344.835,2,0,6,4.543,33.95,[0 0 0 ... 0 0 0]
TRAIN_2829,4.47,89.02,3.655,405.243,5,1,1,3.655,71.89,[0 0 0 ... 0 0 0]
TRAIN_2830,88.26,99.0,4.09,324.74,3,0,2,4.089,43.6,[0 0 0 ... 0 0 0]
TRAIN_2831,92.87,99.99,-1.043,356.44,5,0,3,-1.043,93.11,[0 0 0 ... 0 0 0]
TRAIN_2832,78.66,96.33,-0.125,329.39,5,2,9,1.384,70.0,[0 0 0 ... 0 0 0]
TRAIN_2833,98.81,99.99,4.29,389.246,5,0,5,4.29,62.06,[0 0 0 ... 0 0 0]
TRAIN_2834,70.429,95.531,3.437,368.386,4,2,8,3.437,122.56,[0 0 0 ... 0 0 0]
TRAIN_2835,1.46,0.88,3.341,251.323,1,0,2,2.303,20.31,[0 0 0 ... 0 0 0]
TRAIN_2836,18.84,25.35,4.921,382.324,3,1,10,3.872,30.49,[0 0 0 ... 0 0 0]
TRAIN_2837,95.239,99.9,6.542,473.951,5,0,7,6.763,58.4,[0 0 0 ... 0 0 0]
TRAIN_2838,81.39,96.45,3.705,443.537,4,1,6,3.705,71.53,[0 0 0 ... 0 0 0]
TRAIN_2839,50.194,40.675,3.491,498.76,4,2,4,3.493,88.39,[0 0 0 ... 1 0 0]
TRAIN_2840,0.15,0.25,4.691,358.521,3,0,3,4.691,51.02,[0 0 1 ... 0 0 0]
TRAIN_2841,0.137,0.417,3.693,272.385,1,1,2,3.693,32.34,[0 0 0 ... 0 0 0]
TRAIN_2842,2.61,9.12,4.482,366.432,3,1,4,4.482,51.45,[0 0 1 ... 0 0 0]
TRAIN_2843,94.6,86.662,-0.73,372.441,4,0,4,-0.723,102.05,[1 0 0 ... 0 0 0]
TRAIN_2844,99.9,99.9,4.847,382.461,3,1,2,4.849,74.55,[0 0 0 ... 0 0 0]
TRAIN_2845,98.9,76.96,1.167,414.435,6,4,6,1.336,145.33,[0 0 0 ... 0 0 0]
TRAIN_2846,21.56,91.91,3.767,290.533,3,1,2,3.767,61.03,[0 0 0 ... 2 0 0]
TRAIN_2847,2.893,5.401,0.492,261.23,5,1,3,0.492,81.69,[0 0 0 ... 0 0 0]
TRAIN_2848,40.657,99.9,1.684,381.45,7,1,4,1.684,126.52,[0 0 0 ... 0 0 1]
TRAIN_2849,4.64,84.49,4.547,336.173,4,2,3,4.505,67.27,[0 0 0 ... 0 0 0]
TRAIN_2850,99.9,99.9,-1.133,385.417,7,0,4,-1.133,108.65,[0 0 0 ... 0 0 0]
TRAIN_2851,2.5,2.84,3.586,368.491,4,0,4,3.586,75.3,[0 0 0 ... 0 0 0]
TRAIN_2852,16.65,99.0,3.551,267.254,2,0,1,3.551,43.1,[0 0 0 ... 0 0 0]
TRAIN_2853,94.94,98.34,2.217,301.43,4,0,3,2.203,36.67,[0 0 0 ... 0 0 0]
TRAIN_2854,88.374,90.483,3.977,256.25,1,1,2,4.386,24.92,[0 0 0 ... 0 0 0]
TRAIN_2855,76.17,74.2,3.249,270.111,2,0,1,3.249,35.26,[0 0 0 ... 0 0 0]
TRAIN_2856,3.0,37.81,2.149,357.38,4,0,7,2.149,105.05,[0 0 0 ... 0 0 0]
TRAIN_2857,0.118,52.896,3.601,295.402,1,1,1,3.601,61.33,[0 0 0 ... 0 0 0]
TRAIN_2858,93.984,73.051,2.015,256.343,2,3,6,1.589,58.28,[0 0 0 ... 0 0 0]
TRAIN_2859,15.427,58.919,1.536,356.462,3,1,6,1.526,57.58,[0 0 0 ... 0 0 0]
TRAIN_2860,75.364,82.293,1.595,344.513,3,2,4,1.595,86.63,[0 0 0 ... 0 0 0]
TRAIN_2861,86.491,85.339,1.312,401.463,6,2,6,1.312,125.08,[0 0 0 ... 0 0 0]
TRAIN_2862,12.945,92.034,1.328,313.401,5,0,2,0.207,62.97,[0 0 0 ... 0 0 0]
TRAIN_2863,28.198,99.9,4.547,456.272,5,2,6,4.546,75.99,[0 0 0 ... 0 0 1]
TRAIN_2864,40.3,95.56,1.282,430.497,6,2,8,1.282,123.32,[0 0 0 ... 0 0 0]
TRAIN_2865,0.5,37.78,3.468,287.312,2,2,3,3.467,82.26,[0 0 0 ... 0 0 0]
TRAIN_2866,64.227,79.992,3.322,255.292,3,0,1,3.322,70.49,[0 0 0 ... 0 0 0]
TRAIN_2867,14.69,9.01,3.747,285.728,3,1,3,3.757,47.04,[0 0 0 ... 0 0 0]
TRAIN_2868,82.17,88.45,-0.354,302.328,4,1,3,-0.342,76.46,[0 0 0 ... 0 0 0]
TRAIN_2869,73.32,67.13,1.592,267.082,3,2,2,1.624,65.84,[0 0 0 ... 0 0 0]
TRAIN_2870,60.6,81.47,1.546,262.304,4,1,5,1.645,56.51,[0 0 0 ... 0 0 0]
TRAIN_2871,11.593,76.048,-1.245,409.299,4,2,7,-1.245,107.19,[0 0 0 ... 0 0 0]
TRAIN_2872,70.199,79.858,0.677,317.318,5,1,4,0.677,81.93,[0 0 0 ... 0 0 0]
TRAIN_2873,3.524,3.371,0.884,406.499,4,0,5,0.053,89.62,[0 0 1 ... 0 0 0]
TRAIN_2874,62.744,55.587,4.624,390.498,2,2,6,4.624,100.43,[0 0 0 ... 0 0 0]
TRAIN_2875,0.07,0.55,3.862,288.343,2,1,3,3.862,33.62,[0 0 0 ... 0 0 0]
TRAIN_2876,49.01,72.68,2.027,318.411,3,1,4,2.027,58.64,[0 0 1 ... 0 0 0]
TRAIN_2877,99.9,99.9,1.602,299.389,3,3,7,1.603,95.68,[0 0 0 ... 0 0 0]
TRAIN_2878,86.491,99.734,1.99,260.682,3,2,1,1.989,95.11,[0 0 0 ... 0 0 0]
TRAIN_2879,93.275,75.057,2.503,482.554,6,2,2,2.503,178.54,[0 0 0 ... 0 0 0]
TRAIN_2880,69.73,54.93,2.339,366.334,3,1,4,2.339,58.64,[0 0 0 ... 0 0 0]
TRAIN_2881,48.717,71.578,1.13,294.373,4,1,5,1.13,103.43,[0 0 0 ... 0 0 0]
TRAIN_2882,1.855,1.601,4.247,402.492,4,2,7,4.247,90.88,[0 0 0 ... 0 0 0]
TRAIN_2883,61.4,99.0,0.386,401.504,6,1,8,0.405,131.01,[0 0 0 ... 0 0 0]
TRAIN_2884,1.0,36.69,4.541,418.492,5,0,5,4.541,66.85,[0 0 0 ... 0 0 0]
TRAIN_2885,30.107,99.9,3.102,407.489,6,2,8,3.085,122.17,[0 0 0 ... 0 0 0]
TRAIN_2886,30.639,86.925,1.814,351.374,3,1,4,1.815,62.3,[0 0 0 ... 0 0 0]
TRAIN_2887,14.69,80.95,3.871,340.204,4,0,5,3.871,55.32,[0 0 0 ... 0 0 0]
TRAIN_2888,92.75,99.99,-0.118,392.491,6,2,7,-0.118,129.77,[0 0 0 ... 0 0 0]
TRAIN_2889,99.0,89.46,3.708,287.744,2,1,3,3.705,46.92,[0 0 0 ... 0 0 0]
TRAIN_2890,19.55,92.07,4.197,282.767,1,2,1,4.122,27.82,[0 2 0 ... 0 0 0]
TRAIN_2891,55.95,69.95,2.172,337.372,4,2,3,2.169,82.0,[0 0 0 ... 0 0 0]
TRAIN_2892,91.27,96.35,0.758,413.47,6,2,9,1.162,113.34,[0 0 0 ... 0 0 0]
TRAIN_2893,4.49,24.38,2.768,366.453,3,1,4,2.768,58.64,[0 0 1 ... 0 0 0]
TRAIN_2894,79.5,82.931,3.668,347.367,5,0,5,3.667,66.23,[0 0 0 ... 0 0 0]
TRAIN_2895,80.233,67.949,3.558,259.3,4,1,3,3.558,58.89,[0 0 0 ... 0 0 0]
TRAIN_2896,1.55,10.71,3.833,368.43,5,1,6,3.592,69.91,[0 0 0 ... 0 0 0]
TRAIN_2897,70.784,2.795,4.15,341.401,4,3,6,2.668,86.63,[0 0 0 ... 0 0 0]
TRAIN_2898,38.51,62.03,2.393,338.2,3,2,1,2.366,90.69,[0 0 0 ... 0 0 0]
TRAIN_2899,10.935,4.681,3.751,218.335,1,0,1,3.751,17.07,[0 0 0 ... 0 0 0]
TRAIN_2900,65.4,51.48,5.338,442.938,6,0,10,5.338,70.76,[0 0 0 ... 1 0 0]
TRAIN_2901,59.861,78.903,2.033,308.123,4,1,2,2.033,72.18,[0 0 0 ... 0 0 0]
TRAIN_2902,0.0,5.293,3.404,304.245,4,1,3,2.713,55.76,[0 0 0 ... 0 1 0]
TRAIN_2903,42.66,31.52,4.245,385.422,4,3,5,4.245,96.76,[0 0 0 ... 0 0 0]
TRAIN_2904,4.76,1.0,3.92,333.445,3,1,8,3.92,63.78,[0 0 0 ... 0 0 0]
TRAIN_2905,75.158,82.281,0.547,265.311,4,1,2,0.548,108.04,[0 0 0 ... 0 0 0]
TRAIN_2906,92.27,92.77,0.089,402.441,6,1,8,0.089,86.33,[0 0 0 ... 0 0 0]
TRAIN_2907,46.293,84.373,0.723,277.302,4,2,1,0.723,117.15,[0 0 0 ... 0 0 0]
TRAIN_2908,22.565,26.945,3.017,371.476,2,3,2,3.018,130.47,[0 0 0 ... 0 0 0]
TRAIN_2909,28.354,90.77,2.85,282.297,5,1,4,2.85,72.92,[0 0 0 ... 0 0 0]
TRAIN_2910,89.677,97.351,1.61,347.409,5,2,5,0.215,99.07,[0 0 0 ... 0 0 0]
TRAIN_2911,2.8,10.96,2.256,330.401,3,2,4,2.256,95.66,[0 0 0 ... 0 0 0]
TRAIN_2912,80.063,87.348,1.204,284.273,5,3,3,0.945,104.96,[0 0 0 ... 0 0 0]
TRAIN_2913,97.74,99.14,1.833,293.315,5,2,8,0.371,92.7,[0 0 0 ... 0 0 0]
TRAIN_2914,78.112,67.464,5.008,346.336,6,2,4,5.006,84.7,[0 0 0 ... 0 0 0]
TRAIN_2915,33.27,88.03,-0.547,263.249,4,1,3,-0.547,84.67,[0 0 0 ... 0 0 0]
TRAIN_2916,3.49,0.89,2.254,453.529,8,1,6,2.23,124.76,[0 0 0 ... 0 0 0]
TRAIN_2917,99.9,99.9,3.455,363.203,4,1,3,3.455,47.92,[0 0 0 ... 0 0 0]
TRAIN_2918,37.48,85.58,1.543,329.354,5,0,6,1.543,98.15,[0 0 0 ... 0 0 0]
TRAIN_2919,0.1,16.27,3.708,409.505,4,1,7,3.708,108.35,[0 0 0 ... 0 0 0]
TRAIN_2920,0.0,7.915,5.328,708.685,6,3,17,4.746,120.08,[0 0 0 ... 0 0 0]
TRAIN_2921,23.038,71.686,2.52,263.378,2,1,3,2.539,46.92,[0 0 0 ... 0 0 0]
TRAIN_2922,0.0,20.391,4.308,296.708,3,0,2,4.309,48.15,[0 0 0 ... 0 0 0]
TRAIN_2923,99.99,65.96,1.164,320.387,4,3,5,1.164,92.35,[0 0 0 ... 0 0 0]
TRAIN_2924,2.162,10.648,2.121,402.406,4,2,5,2.191,109.04,[0 0 0 ... 0 0 0]
TRAIN_2925,85.73,81.85,1.151,268.653,4,2,3,-0.284,86.71,[0 0 0 ... 0 0 0]
TRAIN_2926,1.436,39.432,4.163,341.878,3,1,3,3.012,37.81,[0 1 0 ... 0 0 0]
TRAIN_2927,45.792,78.463,2.07,309.291,3,2,3,2.179,83.23,[0 0 0 ... 0 0 0]
TRAIN_2928,98.45,99.99,-2.414,330.36,6,3,4,-2.311,134.33,[0 0 0 ... 0 0 0]
TRAIN_2929,0.03,0.03,3.042,437.576,6,0,5,3.042,118.24,[0 0 0 ... 0 0 0]
TRAIN_2930,0.13,99.99,1.146,313.381,4,1,3,1.147,101.17,[0 0 0 ... 0 0 0]
TRAIN_2931,26.648,22.225,0.053,369.375,6,2,4,0.053,107.89,[0 0 0 ... 0 0 0]
TRAIN_2932,27.809,32.551,3.14,401.847,5,2,5,3.045,97.6,[0 0 0 ... 0 0 0]
TRAIN_2933,1.81,2.286,2.38,381.196,4,1,7,2.38,68.29,[0 0 0 ... 0 0 0]
TRAIN_2934,66.41,87.0,2.677,323.239,2,0,3,2.677,49.0,[0 0 0 ... 0 0 0]
TRAIN_2935,58.704,21.343,4.196,499.63,5,0,5,4.195,106.59,[0 0 0 ... 0 0 0]
TRAIN_2936,8.627,3.941,3.078,391.531,5,0,5,2.65,79.7,[0 0 0 ... 0 0 0]
TRAIN_2937,25.9,31.08,4.931,356.396,3,0,2,4.938,43.6,[0 0 0 ... 0 0 1]
TRAIN_2938,33.64,69.97,0.37,356.336,5,0,3,0.463,110.5,[0 0 0 ... 0 0 0]
TRAIN_2939,0.323,28.836,3.93,394.417,6,0,3,3.93,63.22,[0 0 0 ... 0 0 0]
TRAIN_2940,30.586,55.821,2.721,303.358,2,2,0,2.721,48.13,[0 0 0 ... 0 0 0]
TRAIN_2941,10.943,27.345,2.338,343.205,3,2,3,2.338,59.59,[0 0 0 ... 0 0 0]
TRAIN_2942,74.72,92.52,-1.76,278.264,5,1,4,-1.76,97.56,[0 0 0 ... 0 0 1]
TRAIN_2943,99.9,99.9,1.773,431.424,7,1,3,1.773,150.79,[0 0 0 ... 0 0 0]
TRAIN_2944,0.0,1.81,4.911,400.319,4,0,7,4.911,68.29,[0 0 0 ... 0 0 0]
TRAIN_2945,99.99,99.99,1.212,340.363,6,2,3,1.212,153.41,[0 0 0 ... 0 0 0]
TRAIN_2946,8.422,26.434,4.615,391.33,4,1,4,4.615,89.87,[0 0 0 ... 0 0 0]
TRAIN_2947,32.27,44.57,2.76,466.505,5,1,5,2.699,74.34,[0 0 0 ... 0 0 0]
TRAIN_2948,101.38,52.33,4.906,462.989,4,2,7,4.906,100.72,[0 0 1 ... 0 0 0]
TRAIN_2949,29.51,83.7,5.357,497.026,5,1,7,3.883,73.58,[0 0 0 ... 0 0 0]
TRAIN_2950,99.99,99.99,1.844,348.359,5,2,4,1.458,97.86,[0 0 0 ... 0 0 0]
TRAIN_2951,23.111,51.799,0.943,406.474,4,1,5,0.943,92.68,[0 0 0 ... 0 0 0]
TRAIN_2952,12.333,9.673,1.138,348.4,5,1,5,1.081,94.27,[0 0 0 ... 0 0 1]
TRAIN_2953,22.173,66.878,2.676,350.461,4,2,7,2.038,82.32,[0 0 0 ... 0 0 0]
TRAIN_2954,13.23,33.36,4.11,368.449,4,1,4,4.11,77.79,[0 0 0 ... 0 0 0]
TRAIN_2955,70.962,63.142,3.083,321.376,4,2,5,2.641,83.56,[0 0 0 ... 0 0 0]
TRAIN_2956,0.26,11.88,4.187,407.505,4,1,6,4.187,55.73,[0 0 0 ... 0 0 0]
TRAIN_2957,72.426,80.388,-0.205,306.359,5,1,5,-1.674,131.6,[0 0 0 ... 0 0 0]
TRAIN_2958,81.751,65.99,1.157,356.333,6,2,6,1.22,115.05,[0 0 0 ... 0 0 0]
TRAIN_2959,16.28,22.014,3.14,339.392,5,1,7,3.119,74.09,[0 0 0 ... 0 0 0]
TRAIN_2960,9.591,73.677,1.87,288.13,4,0,4,1.874,49.17,[0 0 0 ... 0 0 0]
TRAIN_2961,76.78,77.06,2.728,352.41,4,1,4,2.728,113.79,[0 0 0 ... 0 0 0]
TRAIN_2962,56.53,46.77,1.522,299.331,5,0,3,1.523,94.97,[0 0 0 ... 0 0 0]
TRAIN_2963,0.03,89.17,0.792,292.357,4,2,4,0.824,106.35,[0 0 0 ... 0 0 0]
TRAIN_2964,66.67,88.89,1.794,305.329,5,1,6,1.794,98.07,[0 0 0 ... 0 0 0]
TRAIN_2965,69.79,84.62,4.618,589.652,6,0,8,4.547,88.19,[0 0 0 ... 0 0 0]
TRAIN_2966,6.147,8.116,3.234,326.351,3,1,4,3.237,74.74,[0 0 0 ... 0 0 0]
